customer_id,segment,plan,region,has_credit_card,usage_factor,efficiency_score_base,churn_risk,default_risk,signup_month,is_plan_mismatch
624,moderate,standard,east,True,1.0755312363048934,86.24934077740554,medium,0.025656540748027888,10,False
625,moderate,standard,north,True,1.0584755139344522,50.42204489800759,low,0.032019037988136004,4,False
626,moderate,standard,west,True,0.860564552057657,79.8471855420909,medium,0.01821187390086617,8,False
627,moderate,standard,north,False,0.9075866316987177,78.76937676176587,low,0.021324302451266604,11,False
628,moderate,standard,south,True,0.9928967056620712,76.79017804872991,low,0.02096013714387511,8,False
629,light,lite,north,False,0.7619430296315285,69.91999342267452,low,0.023915899338814908,9,False
630,light,lite,south,True,1.0982043872063465,73.01107241766363,low,0.018856587407686483,11,False
631,moderate,standard,west,False,0.911801703565612,88.08382606611696,low,0.0347160731890061,0,False
632,heavy,premium,north,False,1.223428213658956,54.30571031979776,low,0.031463987264779635,7,False
633,moderate,standard,west,True,0.8612190971226391,70.21461026023718,low,0.027691129354830497,0,False
634,moderate,standard,west,True,0.886223990769004,89.0786218450649,low,0.02390548049529409,1,False
635,light,lite,east,False,1.025225118885648,58.96918384378587,low,0.02257004340472408,6,False
636,moderate,standard,north,True,1.0382403696298217,86.94659350198611,high,0.015649021535813514,7,False
637,moderate,standard,south,False,0.9430921347375092,65.96504401779865,low,0.01906975989110625,0,False
638,light,lite,north,False,1.0674086411082073,56.879700040124696,low,0.018102971073568133,2,False
639,light,lite,east,False,0.9515491587952702,80.61522986576963,medium,0.024817385367704354,6,False
640,moderate,standard,east,True,1.046076031013326,60.95955126172072,low,0.024784545094998386,8,False
641,light,lite,south,True,0.7970177106331883,66.66773802886344,high,0.014607732787717789,7,False
642,moderate,standard,west,True,0.9608062390268296,76.54970954501547,low,0.03407890424987552,7,False
643,light,lite,south,True,0.9308864292035801,81.96151469699828,low,0.016778895506968972,8,False
644,moderate,standard,south,False,0.8732448921377157,61.29255336842881,low,0.020128260553978837,9,False
645,light,lite,north,False,0.7524234523217161,86.89577431631115,medium,0.025006615516399117,2,False
646,heavy,premium,west,True,1.1057958409248156,78.55759073754294,low,0.03079159585730809,7,False
647,moderate,standard,north,False,1.06520882591091,67.7425338199401,medium,0.02089891648084684,0,False
648,moderate,standard,west,True,1.0770782978024322,77.56484361983033,medium,0.034936183613622177,7,False
649,moderate,standard,west,True,0.8833452639349936,51.21663523231872,medium,0.032480273426174315,6,False
650,moderate,standard,west,False,0.8975344111569717,52.48820366102764,medium,0.021227638797851688,7,False
651,light,lite,north,False,0.901100076643845,88.57812936838204,medium,0.022301292597156224,0,False
652,moderate,standard,north,True,1.003956967512949,78.61524068714621,high,0.019028126184267045,5,False
653,moderate,lite,north,False,0.9498188429531137,87.59697491542835,low,0.03476248151909271,6,True
654,moderate,standard,south,True,0.9037491754870453,85.64560367174037,low,0.02919342687009049,10,False
655,moderate,standard,north,True,0.8650526050959921,53.867782391502686,medium,0.02063650006590944,4,False
656,light,lite,east,True,0.7157447519278918,55.87386847944807,medium,0.012688668547391,4,False
657,light,lite,south,False,0.9423587260717933,72.13407202275386,low,0.025670030051758178,6,False
658,moderate,premium,north,True,1.032851767301495,72.73727817322013,medium,0.03473375223234049,10,True
659,moderate,standard,south,True,1.002896935241128,86.35461625276014,medium,0.02474812606201615,2,False
660,moderate,standard,south,True,0.8671710080550428,87.23994478850335,low,0.02594609488229369,5,False
661,moderate,standard,south,False,0.9288162830683908,68.88993995780635,low,0.03404287834152703,6,False
662,heavy,premium,south,True,1.1836006045305518,66.4432143976799,medium,0.03176801124570641,0,False
663,moderate,standard,east,True,1.0690005163242584,64.31019053174857,low,0.01648669217772143,11,False
664,light,lite,south,True,1.047872529337465,73.88905703024818,medium,0.017858186712097865,1,False
665,light,lite,east,True,0.8388768670248847,86.76729381268734,medium,0.02875279559915804,11,False
666,light,lite,west,False,0.9280726527018777,79.40784035943338,high,0.02576401859733412,3,False
667,light,premium,north,True,0.8799774697075439,82.71635644099071,medium,0.029908430258509117,7,True
668,light,lite,east,False,0.9152880407473901,76.33294191438421,low,0.013383237876848404,10,False
669,light,lite,north,True,1.0413268746666344,74.93332113176949,medium,0.014545221071193246,9,False
670,light,lite,west,False,0.9779880532485904,75.60668113546356,high,0.02222683312495452,5,False
671,light,lite,south,True,1.0088608110463353,61.81850046326568,low,0.016939179007551715,0,False
672,heavy,premium,west,True,1.2127119303714906,61.78778644735334,medium,0.037294667094195974,9,False
673,light,lite,west,True,1.023991497473389,64.53158682212367,low,0.020090058481096712,4,False
674,moderate,standard,west,False,0.8527261104853648,75.93190109195206,low,0.023910356289863224,6,False
675,moderate,standard,west,False,1.021359755188874,84.53726311157538,low,0.026384129262588554,5,False
676,heavy,premium,north,True,1.1332423029119592,72.31063801571507,low,0.022773485511112,11,False
677,light,lite,north,False,0.857791756335543,89.6824072951579,low,0.029334684550702157,8,False
678,moderate,standard,south,True,0.9242894929214316,63.92207821909282,medium,0.03433244441792215,7,False
679,heavy,premium,north,True,1.0283988182563593,63.67423059631939,low,0.028204235461249394,3,False
680,heavy,premium,west,True,0.9206629428458565,42.21825217439874,low,0.03060419576182162,10,False
681,heavy,premium,north,True,1.0964079050675641,54.4330112040207,low,0.029284086472658028,11,False
682,light,lite,east,False,0.8644453667979395,72.78851107433343,medium,0.029666815368284527,4,False
683,light,lite,south,True,0.9725128442129736,83.63938774166897,medium,0.011771566792732882,6,False
684,moderate,standard,west,True,0.8692284133108527,73.84570598199588,medium,0.01921939781239901,7,False
685,heavy,premium,north,True,0.9121415222132018,77.97157886462378,low,0.026527638197949337,4,False
686,moderate,standard,west,True,1.1359921502747117,52.906623503246266,low,0.021956446948660918,8,False
687,moderate,standard,east,True,1.0134403255828295,55.02573969649256,low,0.01977503542172048,9,False
688,light,lite,south,True,0.8644577345919948,83.16125810366628,low,0.017333577594059627,11,False
689,moderate,standard,south,True,1.142936958830623,88.18665427516275,medium,0.019833178416383705,3,False
690,light,lite,west,True,0.82676165508825,65.67178197735323,medium,0.02555455820135586,3,False
691,moderate,standard,north,True,1.1034592256231526,64.3870224489227,medium,0.0212566839504844,7,False
692,moderate,standard,south,True,1.0604695796808827,50.39310210279152,low,0.021587585386041514,0,False
693,moderate,standard,south,True,1.0798736418281136,62.16378543885135,medium,0.020878335210098676,7,False
694,light,lite,north,True,0.9908074108056537,82.71680916899155,high,0.014503220484318638,4,False
695,light,lite,south,True,0.943872763310311,91.60393817960119,low,0.025035963271738657,10,False
696,moderate,standard,north,True,0.9323997609363716,68.97739656588696,low,0.02658626805576922,0,False
697,light,lite,north,True,0.9277219937648808,80.26889673306336,medium,0.011023310128909518,3,False
698,moderate,standard,north,True,0.9976005188296247,62.409411349788186,low,0.02508265683836877,1,False
699,light,lite,east,True,0.8032430572693658,73.55941669761523,low,0.02855491466150814,3,False
700,moderate,standard,south,True,1.0622861757221604,54.24855310353825,medium,0.03115914656218038,7,False
701,moderate,standard,east,True,0.8841897661357723,75.7563182827106,medium,0.026547068024393355,4,False
702,light,lite,south,False,0.8833453917705225,76.1482927953621,low,0.02277926043946569,0,False
703,moderate,standard,north,True,0.9805043783020669,61.70620390669632,low,0.01766832671046414,6,False
704,light,lite,south,True,1.0180046147713881,61.53417798972626,low,0.012910309655747182,0,False
705,light,lite,south,False,0.9112757047025425,73.6904398403001,low,0.022991120135139233,8,False
706,heavy,premium,north,True,1.2312743477293813,68.17246190413606,low,0.02337191081528039,2,False
707,moderate,premium,south,False,0.9834518078021588,85.976500886693,low,0.022733928999749242,11,True
708,heavy,premium,north,True,1.2877963597624713,60.42667613898082,low,0.0371651588535131,2,False
709,light,lite,south,False,1.043282716390812,61.82404498486577,low,0.019280008563928523,5,False
710,moderate,standard,west,True,1.0308678647816305,76.16881848116051,high,0.016499200869400262,9,False
711,moderate,standard,north,True,0.972368781211464,63.91129612195549,low,0.016835552129423517,5,False
712,moderate,standard,north,False,1.113797339008768,70.5690804506391,low,0.02010186865664759,10,False
713,moderate,standard,west,True,1.075538376210177,73.53462756870627,low,0.01694036436474179,10,False
714,moderate,standard,south,True,1.0278088199928632,83.001412765712,medium,0.024272441486868995,5,False
715,moderate,standard,north,False,1.134064058902307,61.006804499522715,low,0.033629579851933614,0,False
716,heavy,premium,east,True,1.2655505161287186,84.14701880145097,low,0.04450670868512505,4,False
717,heavy,premium,north,True,1.1798137030462095,53.81189828415546,low,0.03029155197558952,11,False
718,heavy,premium,west,True,0.9410116792911206,40.53630923402089,low,0.04147207779232386,5,False
719,light,lite,east,True,1.0932258798459282,74.75916596560751,medium,0.02473652911503008,7,False
720,moderate,standard,north,False,1.021828159886526,55.48908586467484,medium,0.022038595414635535,0,False
721,heavy,premium,north,False,1.1686640923991596,55.02561121869493,low,0.03893148179810662,4,False
722,light,premium,north,True,0.7195065275252561,88.7491517084103,low,0.01684790246591719,2,True
723,light,lite,north,True,0.7365412970894223,85.26586197409596,medium,0.01373180193746335,1,False
724,moderate,standard,north,True,0.9052745954718022,52.28009550207736,low,0.031806963551770165,10,False
725,moderate,premium,west,True,0.8828472917663386,58.11412954911461,high,0.02582725276792264,7,True
726,heavy,premium,north,False,1.2979099818295625,83.49515133498144,low,0.027812093263637254,6,False
727,light,lite,south,True,0.9862482867887143,82.47765740014042,medium,0.02378834267742649,9,False
728,moderate,standard,east,True,1.0581589485627196,62.23254045134656,medium,0.02739495708983132,6,False
729,light,lite,west,False,0.9051341449740569,68.73203876782964,low,0.022045126047545143,4,False
730,light,lite,south,False,1.010757499281949,57.831657440446975,medium,0.026183896073134823,11,False
731,light,lite,north,True,0.8988916780079983,93.01228054944724,low,0.010383357750499556,8,False
732,heavy,premium,south,True,0.9132047743601309,82.9271538636884,low,0.043667810718466385,4,False
733,moderate,standard,south,True,0.91531866990488,74.84906121920669,low,0.02467149171407735,1,False
734,moderate,premium,south,False,1.0776930495562091,70.02478129335724,medium,0.017932291143196846,2,True
735,moderate,standard,north,True,0.9198637438455445,56.27041714606557,medium,0.026873692398174664,3,False
736,heavy,premium,west,True,1.023785030578473,60.15872453719855,low,0.04952268391899543,4,False
737,moderate,standard,south,True,0.9384451715040301,64.1819283531443,low,0.020046454885274907,2,False
738,heavy,premium,north,True,1.0062742259465054,80.31170792020876,low,0.03969688107198957,11,False
739,moderate,standard,south,True,0.9006248315194688,88.7330784039702,low,0.03391430216882049,6,False
740,moderate,standard,south,False,0.9404760609620654,57.53210099668426,low,0.0168603481852535,4,False
741,moderate,standard,west,False,0.8813981321039444,66.91774174966231,medium,0.017827671084326806,4,False
742,moderate,standard,west,False,1.0430286848551993,57.88731927872265,low,0.018336971564111553,5,False
743,moderate,standard,west,True,1.0964413758328573,64.16258249420376,medium,0.025745513473360765,6,False
744,moderate,standard,north,False,1.0548013457388277,75.14936060239972,low,0.01578012841525636,9,False
745,light,lite,south,False,1.0563895538762815,77.77989034074304,medium,0.029832486859224558,9,False
746,heavy,premium,south,True,1.176711055656793,70.34321081650111,high,0.04956802201858401,7,False
747,moderate,standard,north,True,0.9230844375946583,81.94223352522397,low,0.030613986083432576,8,False
748,moderate,standard,north,True,0.9648500184305305,75.22541179932321,low,0.023755301099762573,10,False
749,heavy,premium,west,False,1.2048518481801298,82.12794538749273,medium,0.025243438546248016,3,False
750,moderate,standard,north,True,1.0712294324281366,60.113496027611575,low,0.02035994533768756,4,False
751,light,lite,south,False,0.9532714699583089,83.84218643591487,low,0.024387763111496402,4,False
752,heavy,lite,north,True,1.019822527845959,60.5984717724796,low,0.04694439334460303,7,True
753,moderate,standard,north,False,1.1439410606142815,84.7421132314335,low,0.015923929664032575,8,False
754,moderate,standard,north,True,1.123781508064933,57.094054466389714,low,0.03110992092064489,6,False
755,light,lite,east,False,0.8654824127640122,82.1554934875514,low,0.011679251268934534,4,False
756,moderate,standard,west,True,1.0390525254661123,89.53961937947219,low,0.016235247725803995,2,False
757,moderate,standard,east,False,1.0065200256559736,58.528157255565404,medium,0.019075109716998877,0,False
758,moderate,standard,south,True,0.8777585663100157,65.97729116123418,low,0.02529123580696597,10,False
759,heavy,premium,north,True,1.2624403714721704,46.198034449951386,low,0.02055593700783,8,False
760,moderate,standard,south,True,1.0473848457344876,79.09908311985987,medium,0.019874164238086856,4,False
761,light,lite,south,True,0.8932538582261997,57.52732387440906,medium,0.02967470067351515,8,False
762,moderate,standard,west,True,1.0758542425274151,70.00135662278431,low,0.02664474897605173,9,False
763,light,lite,north,True,0.7137612833813832,80.39718920470975,medium,0.01689539533799748,11,False
764,moderate,standard,south,False,1.1173065048901634,82.54435253469424,medium,0.01997594127506296,3,False
765,light,lite,north,True,0.7617663030156852,80.07082077668888,low,0.022874396126498914,4,False
766,moderate,standard,north,True,0.9849030931551159,63.810582082282124,low,0.02743961580187748,3,False
767,moderate,standard,west,True,1.137725272684721,57.6938545261566,medium,0.02828678733211365,1,False
768,heavy,premium,south,True,0.9076396797414904,71.04060612907898,medium,0.038963603657469544,11,False
769,moderate,standard,south,False,1.0075461682334885,57.9851523063967,medium,0.029928396600196982,0,False
770,heavy,premium,south,True,1.2511913529998637,52.11353827629874,high,0.03148709042111737,7,False
771,light,lite,south,False,0.840688044538261,72.60721314788773,low,0.02156436762446579,3,False
772,heavy,premium,west,True,1.1955721821397889,41.31264515308345,low,0.021587222998119934,4,False
773,light,lite,west,True,0.7222911942803938,91.46911393366531,medium,0.02014779530170314,5,False
774,moderate,standard,east,False,0.8892017891239787,61.63997558258652,medium,0.033089056231249886,7,False
775,moderate,premium,west,True,1.0258706496342285,69.69468194804996,low,0.02427872526909782,10,True
776,light,lite,north,True,1.065936859940662,68.41627253985388,high,0.020661105801894224,7,False
777,light,lite,west,True,0.9171761777957311,60.17522467866804,low,0.011982922245552478,6,False
778,moderate,standard,south,False,0.9840622585601316,81.11939886283747,low,0.0182913211685867,3,False
779,moderate,standard,north,True,1.1279756149655142,78.41687260049648,low,0.025345443395086212,5,False
780,moderate,standard,west,True,1.145372768912834,76.65629218779677,low,0.02671616788430489,3,False
781,moderate,standard,north,True,1.139751000642275,56.991399515334635,medium,0.01990908925077861,6,False
782,moderate,standard,east,True,1.0830464101720843,76.93678915645731,medium,0.03284938187904024,11,False
783,light,lite,south,False,0.8323659063120781,64.93149918523383,high,0.017787795593337468,11,False
784,moderate,standard,south,True,1.0554175491643014,58.48324949909511,low,0.020625691271060682,10,False
785,light,lite,west,True,0.7937300262602107,55.78605930987391,medium,0.02931219662761768,0,False
786,heavy,premium,west,False,1.0354027517701891,40.31913157484669,low,0.04476319687245886,4,False
787,moderate,standard,south,True,0.8978999048101451,81.6033299988575,medium,0.01589721115255434,9,False
788,moderate,standard,south,True,0.9426753168531298,64.74900621883384,medium,0.031218703853452216,11,False
789,moderate,standard,north,True,1.1341458808019063,66.2585087180829,medium,0.024677545291285182,9,False
790,heavy,premium,south,True,1.2631044974600716,43.93375635419877,medium,0.04476604524561247,3,False
791,light,lite,north,True,0.780364535874209,87.2047683501866,medium,0.01578300668908302,10,False
792,moderate,standard,west,True,0.8649580439197493,55.996370129885584,low,0.026515849422446197,6,False
793,moderate,standard,south,True,0.8550907387946399,88.41467098488522,low,0.01786123905446805,8,False
794,moderate,lite,west,True,0.8543118855333333,51.98050518809174,low,0.021833491476369083,4,True
795,light,lite,north,True,1.0612762762891144,83.54825034706829,medium,0.023346636993353865,3,False
796,heavy,premium,north,True,1.2062173478756812,49.45863859234809,low,0.044577026363072605,8,False
797,heavy,premium,west,True,1.2439762856733636,49.58658939294689,low,0.02251372917644785,4,False
798,moderate,standard,north,False,1.0787602113326604,73.39723575914887,low,0.015626853377177334,8,False
799,moderate,standard,north,True,1.036690893722208,87.37680867370055,low,0.029700522982101976,7,False
800,heavy,premium,north,False,1.1083528713790045,70.1169608129646,medium,0.02782025473221781,3,False
801,moderate,standard,east,True,0.8501882549885368,88.5237652359121,medium,0.03029136527518861,10,False
802,light,lite,west,False,0.8790011558798032,59.07567015886211,low,0.022323659304251946,10,False
803,moderate,standard,south,False,1.120860407029645,77.87019259741618,low,0.020483280753446003,6,False
804,moderate,standard,north,True,1.0789450173236683,82.08996716940456,low,0.023357679932352195,4,False
805,moderate,lite,north,True,0.9782625566079135,56.43441173940391,medium,0.030177362688358994,9,True
806,moderate,standard,west,True,1.0018419558083933,82.58500224103669,medium,0.025270357334835403,3,False
807,heavy,premium,west,True,1.114275588182412,57.73857225699586,medium,0.034789481313742675,4,False
808,heavy,premium,north,True,1.0961249957639314,78.10532508413854,medium,0.03210559977320634,4,False
809,moderate,standard,north,False,0.9975784072117387,72.91090038948437,low,0.030879101694311815,10,False
810,light,lite,north,True,0.8336182193679839,59.272839718559624,low,0.02898562343511967,8,False
811,heavy,premium,west,True,0.9675437157468142,60.73027562447469,low,0.021054777508135825,11,False
812,heavy,premium,west,True,1.1176434495757874,64.82705674089851,low,0.03341908268757802,8,False
813,light,lite,north,True,0.8509393908921247,65.32907253039932,low,0.019155292254082683,5,False
814,heavy,premium,north,False,0.9823952736753894,71.91832572133455,low,0.032567989339518384,3,False
815,heavy,premium,north,False,1.0354931823097726,65.36816956504298,low,0.04225986173378517,1,False
816,moderate,standard,east,True,1.1057627934626502,57.92785545686672,medium,0.02205058482601035,2,False
817,moderate,standard,north,True,0.9457675893358565,86.2364668493859,low,0.018570395785451974,1,False
818,moderate,standard,west,True,0.8745815317114438,57.83920738807048,medium,0.034529793222957746,4,False
819,light,lite,south,False,1.0693144084055743,76.79298702693727,low,0.02404797442161197,5,False
820,moderate,standard,south,True,1.14673759573262,60.60189149637133,medium,0.01604047510058894,10,False
821,heavy,premium,north,True,0.9015673499804373,84.97573064768528,medium,0.04360169044200622,4,False
822,light,lite,north,False,0.820026833162176,61.05057137850704,low,0.01751942443858278,1,False
823,moderate,standard,south,True,1.0118985366709456,53.09934506221931,low,0.01704664359068126,11,False
824,moderate,standard,west,False,1.1299578751147055,75.49609924836886,medium,0.024327491890090973,4,False
825,moderate,standard,south,True,0.8825201118149868,85.0373208874482,medium,0.018362361951954502,8,False
826,heavy,premium,south,False,1.094949923168498,68.12911987089379,medium,0.03739314325287439,3,False
827,moderate,standard,north,True,0.8650968798803992,52.51629904072096,low,0.015649415433834964,11,False
828,moderate,standard,east,True,1.0669990911981888,55.44224937726572,medium,0.018095720696922238,9,False
829,moderate,standard,west,True,0.9246930697484095,64.8922839429219,low,0.024779018528769042,1,False
830,moderate,standard,north,False,1.145970847233798,52.237054005129025,low,0.01605651787817205,2,False
831,light,lite,east,True,0.7218037109654878,88.45758949504494,medium,0.020540152491630673,2,False
832,moderate,standard,south,True,0.9012441118918632,57.9076121245795,low,0.02686992831643703,8,False
833,light,lite,south,True,0.7465326908533044,93.80467545673729,low,0.02605394810672043,3,False
834,light,lite,west,True,0.8188856455380384,60.42506464029253,low,0.02394863234474385,0,False
835,moderate,standard,west,True,1.084823702275416,87.49924689596418,medium,0.01811703073102887,0,False
836,moderate,standard,west,False,1.1026581192619342,58.37224303336834,low,0.02906560108084501,6,False
837,heavy,premium,north,True,1.2680160210183615,69.26147819921476,low,0.04843569701760983,6,False
838,moderate,standard,north,True,0.9511637471218857,66.09041654734168,low,0.0249303084446121,1,False
839,moderate,standard,east,True,0.9702910980065055,64.02839151968337,medium,0.031063410232654624,8,False
840,moderate,standard,north,True,0.9599653562137678,64.93412644127326,low,0.030969070101023812,8,False
841,light,lite,south,True,0.7761527145188138,69.66887634375196,low,0.022564131941860875,4,False
842,moderate,standard,south,True,1.1457802505874752,81.22728298751449,low,0.02657127864558709,2,False
843,light,lite,south,True,0.9216397121583305,61.979939455918206,low,0.026862897300594907,2,False
844,heavy,premium,south,True,1.1602897537335202,79.00696685598201,medium,0.04759377715338309,11,False
845,light,lite,east,False,0.9176504007852404,84.62038084873274,medium,0.022134324039400077,2,False
846,moderate,standard,north,True,1.0892261661824993,78.80445334059783,low,0.02427619649348753,5,False
847,light,lite,north,True,0.8349908182851887,55.72324368822742,low,0.020997538423124205,3,False
848,heavy,premium,north,False,1.1653961380514841,77.6331090896107,low,0.02361445467315404,7,False
849,moderate,standard,west,False,0.8969838444677949,88.99040325344781,medium,0.025017532117791987,10,False
850,moderate,standard,south,True,0.8792130187324012,62.12263044700407,medium,0.022000137369463574,10,False
851,light,lite,north,True,0.726250435271127,76.97647328243858,medium,0.02305456247554448,10,False
852,moderate,standard,west,False,0.9593699282559593,83.7472211865991,low,0.031537356943467244,4,False
853,light,lite,west,True,1.004875004477633,83.54429465053886,low,0.021376254728677456,0,False
854,heavy,premium,west,True,1.0728464947207716,83.49658466004925,low,0.02428356910003654,8,False
855,light,lite,east,True,1.0806809625562148,67.78883397359417,medium,0.027625013633637792,0,False
856,light,lite,north,True,0.7333030632202528,83.98231636635273,low,0.025658472285151446,5,False
857,light,lite,west,True,0.8941066969370486,86.11637626994147,low,0.01886254690645829,0,False
858,moderate,standard,south,False,0.9602021545831839,71.03786307605837,medium,0.022235366238451317,2,False
859,moderate,standard,west,True,1.0512181976327801,60.7775778521462,low,0.0336682625404691,9,False
860,light,lite,west,True,0.9308746704893236,80.90880217682448,low,0.022362059311233938,4,False
861,moderate,standard,west,True,1.0137249039338307,64.37695307323268,low,0.018866784672241045,9,False
862,moderate,standard,west,True,0.9726098686812801,68.66732623323458,low,0.01575132459087961,6,False
863,moderate,standard,north,False,1.0114283992363333,70.34823936865067,low,0.029895014632598447,9,False
864,moderate,standard,south,True,0.906980423098306,68.42848685393102,low,0.01994925962466293,7,False
865,moderate,standard,east,False,1.0452915235655633,82.98068279199717,low,0.016461701820523006,11,False
866,moderate,standard,east,True,1.144001638959045,73.85034300930809,medium,0.01514715659250829,8,False
867,light,lite,north,True,0.7150114630127212,77.76920848365792,high,0.029368382610008154,5,False
868,light,lite,north,False,0.8832819221008864,92.80068376993975,medium,0.01129798559076819,10,False
869,heavy,premium,north,True,0.9960980073857216,61.141194465190665,low,0.03746434408444226,8,False
870,heavy,premium,west,True,0.9657081797823712,62.66737455654803,medium,0.03992036684202807,7,False
871,moderate,standard,west,False,1.130656906827657,86.48830284996728,low,0.01578835170240726,8,False
872,light,lite,north,True,1.0310441045396614,93.71458263805421,medium,0.022010695364128294,9,False
873,moderate,standard,south,False,0.8583523153787759,59.86625787379111,low,0.02757007800167136,3,False
874,moderate,standard,west,False,1.0727907969045072,61.19067723548163,low,0.016762844867815842,8,False
875,light,lite,west,True,1.0000643331818404,82.73603413716177,high,0.01555782251975512,6,False
876,light,lite,south,True,0.8318121655095987,72.62412456236699,medium,0.023684181503769733,4,False
877,moderate,standard,south,True,0.9110533324995659,84.93444471365751,low,0.03277198560874305,4,False
878,moderate,standard,south,True,0.9443762900242199,70.48354306794656,medium,0.015955627293628108,0,False
879,light,lite,north,False,1.0426287954733344,70.84217909741866,low,0.018495883626628233,1,False
880,light,lite,south,False,1.0661664805866815,85.47737502972389,medium,0.02976741133443142,9,False
881,light,lite,west,True,0.72329513232811,65.4909728725994,low,0.013138052482922402,2,False
882,moderate,standard,west,True,1.080054669345332,60.731488017110905,low,0.029428983142191445,7,False
883,light,lite,south,True,1.0526541396701643,75.60768904552855,medium,0.0212428950765517,5,False
884,light,lite,west,True,0.7458967833352768,60.04550632064608,medium,0.015377230899580131,11,False
885,moderate,lite,north,False,1.0470445693265347,57.928250609420786,low,0.03498935788405161,9,True
886,light,lite,south,True,0.8723951490628762,66.52658091535805,medium,0.010991870164401722,10,False
887,moderate,standard,north,False,0.8598570093221188,69.96679333050648,medium,0.016249595227156417,4,False
888,light,lite,north,True,0.7921580286058257,82.40805815079464,high,0.023822117401077023,0,False
889,light,lite,west,False,1.079279402697227,74.47004193409262,medium,0.027039385071116834,11,False
890,light,lite,east,True,0.804558926624158,92.86394291113355,medium,0.014393642667516526,10,False
891,moderate,standard,north,True,1.0889355308613426,71.88251963673768,medium,0.03007536404090105,11,False
892,heavy,premium,south,True,1.1160317287688784,73.73264279744981,medium,0.03889617200549537,8,False
893,heavy,premium,west,False,1.0623248368801086,83.66973469978439,low,0.02805514751758506,2,False
894,moderate,standard,north,True,1.1010189058431357,56.54702654918911,low,0.01631596435590478,2,False
895,moderate,standard,south,True,0.9214628306426849,65.54699002683802,low,0.03282627871212912,1,False
896,light,lite,west,True,0.7580900079660996,75.97259753360484,high,0.02215371282101622,3,False
897,light,lite,south,True,1.0364429235755481,56.43863024853651,medium,0.015735337551157674,11,False
898,heavy,premium,north,True,1.0117380763724906,55.69916874723807,medium,0.02619929554675116,1,False
899,light,lite,south,False,0.7121831232281987,58.63506153478593,medium,0.022611120618183905,8,False
900,light,lite,west,True,0.7837670683287417,76.48333822360414,medium,0.02254628274020525,11,False
901,light,lite,south,True,1.083913514575086,82.04629333813781,high,0.024595410231473623,9,False
902,light,lite,north,True,0.7320073079030717,69.37858487415774,medium,0.014652077242975119,6,False
903,light,lite,west,True,0.8304424226555174,63.81751539570456,high,0.02735933284004262,7,False
904,moderate,standard,north,True,0.8684031623451604,78.58249384372625,medium,0.034411093414569924,2,False
905,moderate,standard,west,True,0.9509181170208728,70.76086774314223,high,0.02892724865066061,5,False
906,heavy,premium,north,True,0.9962726358903542,73.46211329022779,medium,0.02951866951327716,9,False
907,heavy,premium,east,True,1.0178413331761824,51.641728164592905,low,0.028556352339599966,5,False
908,moderate,standard,south,False,0.8504803562647086,61.3287633523867,medium,0.026872971702147218,0,False
909,light,lite,north,True,0.8613457220105413,82.05888573969645,low,0.02637493620768383,5,False
910,moderate,standard,north,False,1.0468004063959326,63.645973032787325,medium,0.025995291025320402,2,False
911,moderate,standard,north,True,0.9008267206279741,75.4728585713741,high,0.031512068498140304,10,False
912,light,lite,west,True,0.8504917513444764,92.02332036761086,medium,0.023242236516163584,2,False
913,moderate,standard,east,True,1.1121384071259641,70.07281502162044,low,0.02179385236959174,2,False
914,moderate,standard,south,True,0.936096039841463,59.99550425723601,low,0.01854430113757584,9,False
915,moderate,standard,south,False,1.0348721947991837,69.31514136463375,low,0.033181250857934635,10,False
916,moderate,premium,west,False,1.12622693531642,73.26355351399022,low,0.02692787199384923,10,True
917,light,lite,west,True,1.0228428081278051,75.93144997201,low,0.01258130249658126,9,False
918,heavy,premium,south,True,1.2746280872283358,53.875845475428946,medium,0.04292286759736638,10,False
919,moderate,standard,south,True,0.8609022244948727,54.07389060569531,medium,0.018993394760812934,7,False
920,light,lite,south,True,0.90067966640257,84.0187267380065,low,0.018127328105549227,4,False
921,heavy,premium,west,True,1.116330825588616,76.82622886278475,low,0.04423494355479867,3,False
922,moderate,standard,north,False,1.0167612442596878,77.98111481610287,low,0.01776795171936249,8,False
923,heavy,premium,south,False,1.1098689226742489,68.7718660244249,low,0.04720599732019508,8,False
924,moderate,standard,south,False,0.8756207452872621,67.99215962817715,medium,0.03088269123464545,0,False
925,moderate,standard,west,False,1.1184242712493901,60.7067374877719,low,0.032971938211379406,1,False
926,light,lite,north,True,0.9742851075298724,89.3592218848888,low,0.027299899524155527,7,False
927,light,lite,south,True,0.7713326049712865,64.57479345368185,low,0.015023840092089343,4,False
928,moderate,standard,south,True,0.8904935458214926,61.84707062235994,low,0.02383707416182128,6,False
929,moderate,standard,south,True,1.0739356386571342,85.7403988557327,medium,0.021640014042353585,0,False
930,light,lite,north,True,0.7607920729896205,60.212719523651636,low,0.02615404738088114,11,False
931,light,lite,south,False,0.7253013635594718,60.2683814082542,medium,0.02267566569494575,9,False
932,heavy,premium,south,False,1.1221183301312725,63.741083009140766,low,0.02699562663264849,11,False
933,heavy,premium,south,False,1.023747424832005,71.23592442893066,low,0.031179713896824418,4,False
934,moderate,standard,south,False,1.0130453285749044,52.90945047108786,medium,0.01935561603535137,10,False
935,light,lite,west,False,1.0212848492976374,77.47507824966053,medium,0.023237206244300108,11,False
936,light,lite,west,True,1.0235434156134262,66.78805479542112,medium,0.02490795478283079,2,False
